step,timestamp,total_reward,rm_score,indicator_penalty,kl_penalty,response_length_mean,response_length_std,ppo_loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,reward_mean,reward_std,reward_min,reward_max,advantage_mean,advantage_std,gpu_memory_gb,feat_10157_activation,feat_29733_activation,feat_6326_activation,feat_10157_above_tau,feat_29733_above_tau,feat_6326_above_tau
41,280.9547698497772,-0.453125,-0.15234375,0.30078125,0.0,128.0,0.0,0.613849401473999,-0.01936940848827362,1.25390625,3.1733145713806152,5.1140785217285156e-05,0.0,-0.453125,0.012451171875,-0.462890625,-0.4453125,1.109375,0.1708984375,35.238754304,9.25,10.125,11.0625,1.0,1.0,1.0
42,287.60041904449463,-0.376953125,-0.07666015625,0.30078125,0.0,128.0,0.0,0.9931380748748779,0.0012142956256866455,1.98046875,3.307396650314331,0.001099616289138794,0.0,-0.376953125,0.019287109375,-0.390625,-0.36328125,0.41015625,1.875,35.238754304,6.375,6.0,5.75,1.0,1.0,1.0
43,294.1992380619049,-0.36328125,-0.111328125,0.25,0.0,128.0,0.0,0.10026529431343079,0.003679722547531128,0.18603515625,1.4497761726379395,-0.0021170228719711304,0.0,-0.36328125,0.11181640625,-0.44140625,-0.283203125,-0.40625,0.236328125,35.238754304,8.9375,7.5625,5.21875,1.0,1.0,0.5
44,300.734014749527,-0.279296875,-0.07861328125,0.2001953125,0.0,128.0,0.0,1.0059270858764648,-0.0016228258609771729,1.9765625,1.897382140159607,0.0004700124263763428,0.0,-0.279296875,0.0137939453125,-0.2890625,-0.26953125,-1.0625,1.2734375,35.238754304,3.125,5.09375,3.296875,0.5,1.0,0.5
45,307.3630864620209,-0.423828125,-0.12353515625,0.30078125,0.0,128.0,0.0,0.7616369128227234,-0.00011149048805236816,1.53125,2.292811632156372,-0.0005832985043525696,0.0,-0.423828125,0.02490234375,-0.44140625,-0.40625,-0.419921875,1.65625,35.238754304,7.3125,8.0625,8.5625,1.0,1.0,1.0
46,313.9251935482025,-0.322265625,-0.07177734375,0.25,0.0,128.0,0.0,0.2811468839645386,7.261335849761963e-05,0.544921875,2.5599405765533447,0.0010360777378082275,0.0,-0.322265625,0.10693359375,-0.3984375,-0.2470703125,0.171875,1.03125,35.238754304,5.3125,5.34375,3.75,1.0,1.0,0.5
47,320.5262486934662,-0.359375,-0.1103515625,0.25,0.0,128.0,0.0,0.1073426902294159,0.0008048564195632935,0.22216796875,1.931200623512268,0.0014040470123291016,0.0,-0.359375,0.1533203125,-0.46875,-0.251953125,-0.421875,0.33203125,35.238754304,8.4375,8.25,5.6875,1.0,1.0,0.5
48,327.11878490448,-0.33984375,-0.0888671875,0.25,0.0,128.0,0.0,0.2799381613731384,-0.001706928014755249,0.576171875,3.447819709777832,0.0012232661247253418,0.0,-0.33984375,0.08154296875,-0.396484375,-0.28125,0.65234375,0.546875,35.238754304,7.5,3.59375,5.4375,1.0,0.5,1.0
49,333.663423538208,-0.421875,-0.123046875,0.30078125,0.0,128.0,0.0,0.5243891477584839,0.0009548217058181763,1.03125,2.9495973587036133,0.0009718388319015503,0.0,-0.421875,0.06494140625,-0.46875,-0.376953125,-0.69921875,1.0625,35.238754304,8.75,7.625,8.9375,1.0,1.0,1.0
50,340.20107102394104,-0.36328125,-0.11328125,0.25,0.0,128.0,0.0,0.8874900341033936,-0.0005123764276504517,1.76953125,1.617189645767212,0.001439124345779419,0.0,-0.36328125,0.1337890625,-0.458984375,-0.26953125,-0.67578125,1.6015625,35.238754304,9.875,7.71875,6.34375,1.0,1.0,0.5
51,346.7794075012207,-0.36328125,-0.1142578125,0.25,0.0,128.0,0.0,0.7665979862213135,-0.0002225339412689209,1.5234375,2.729466199874878,-0.0002655237913131714,0.0,-0.36328125,0.0869140625,-0.42578125,-0.302734375,-0.0546875,1.734375,35.238754304,8.0,4.8125,8.125,1.0,0.5,1.0
52,355.3190071582794,-0.373046875,-0.1220703125,0.25,0.0,128.0,0.0,1.2317125797271729,-0.0009194612503051758,2.4453125,2.973501443862915,0.0011011883616447449,0.0,-0.373046875,0.0634765625,-0.41796875,-0.328125,-1.3125,1.1796875,35.238754304,4.6875,9.3125,8.375,0.5,1.0,1.0
53,361.8818299770355,-0.37109375,-0.0693359375,0.30078125,0.0,128.0,0.0,1.545386791229248,-0.0019545704126358032,3.125,1.1933348178863525,-0.0012353211641311646,0.0,-0.37109375,0.012451171875,-0.37890625,-0.361328125,-0.71875,2.296875,35.238754304,5.5625,6.3125,3.984375,1.0,1.0,1.0
54,368.60069012641907,-0.427734375,-0.126953125,0.30078125,0.0,128.0,0.0,1.1170762777328491,0.007650807499885559,2.203125,2.202707052230835,-0.00011141970753669739,0.0,-0.427734375,0.046875,-0.4609375,-0.39453125,-1.4375,0.46875,35.238754304,8.625,7.15625,10.1875,1.0,1.0,1.0
