step,timestamp,total_reward,rm_score,indicator_penalty,kl_penalty,response_length_mean,response_length_std,ppo_loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,reward_mean,reward_std,reward_min,reward_max,advantage_mean,advantage_std,gpu_memory_gb,feat_37820_activation,feat_34825_activation,feat_27265_activation,feat_37820_above_tau,feat_34825_above_tau,feat_27265_above_tau
16,230.9193823337555,-0.125,-0.125,0.0,0.0,256.0,0.0,0.0917254388332367,-0.00033317506313323975,0.1826171875,1.3435170650482178,-0.0007531493902206421,0.0,-0.125,0.01416015625,-0.134765625,-0.11474609375,0.0810546875,0.58984375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
17,244.87804770469666,-0.107421875,-0.107421875,0.0,0.0,256.0,0.0,0.48321765661239624,0.0005912184715270996,0.978515625,0.8368311524391174,-0.0003467053174972534,0.0,-0.107421875,0.0037994384765625,-0.1103515625,-0.10498046875,0.9609375,0.298828125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
18,258.4042582511902,-0.07568359375,-0.07568359375,0.0,0.0,256.0,0.0,0.3509809076786041,-0.006980583071708679,0.728515625,0.9093201756477356,0.0005068257451057434,0.0,-0.07568359375,0.023681640625,-0.09228515625,-0.058837890625,0.8359375,0.26171875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
19,271.9889018535614,-0.060546875,-0.060546875,0.0,0.0,256.0,0.0,0.4538486897945404,0.0772143304347992,0.75390625,1.5963022708892822,0.0015012174844741821,0.0,-0.060546875,0.04296875,-0.0908203125,-0.030029296875,0.8671875,0.02490234375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
20,285.5640344619751,-0.072265625,-0.072265625,0.0,0.0,256.0,0.0,0.37434569001197815,-0.0009808987379074097,0.736328125,1.6670845746994019,0.0009260475635528564,0.0,-0.072265625,0.04638671875,-0.10498046875,-0.03955078125,0.28515625,1.140625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
21,299.14320182800293,-0.04345703125,-0.04345703125,0.0,0.0,256.0,0.0,0.0723671019077301,-0.0005154460668563843,0.14501953125,1.0306869745254517,-7.572770118713379e-05,0.0,-0.04345703125,0.01904296875,-0.056884765625,-0.0299072265625,-0.01953125,0.5234375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
22,312.7064082622528,-0.05908203125,-0.05908203125,0.0,0.0,256.0,0.0,0.43164241313934326,-0.00047582387924194336,0.865234375,0.9546235203742981,0.0002294480800628662,0.0,-0.05908203125,0.024658203125,-0.07666015625,-0.041748046875,0.5,1.1015625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
23,326.31703209877014,-0.1171875,-0.1171875,0.0,0.0,256.0,0.0,0.6793575882911682,-3.1501054763793945e-05,1.34375,1.565510869026184,0.0019158273935317993,0.0,-0.1171875,0.0179443359375,-0.1298828125,-0.1044921875,0.046875,1.609375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
24,340.52291107177734,-0.0703125,-0.0703125,0.0,0.0,256.0,0.0,0.5536202192306519,-0.0006546974182128906,1.1015625,0.9408461451530457,0.0009092986583709717,0.0,-0.0703125,0.01068115234375,-0.078125,-0.06298828125,-0.234375,1.46875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
25,354.0194492340088,-0.1298828125,-0.1298828125,0.0,0.0,256.0,0.0,1.7382519245147705,-0.003917813301086426,3.484375,1.7990254163742065,-0.000619843602180481,0.0,-0.1298828125,0.0027618408203125,-0.1318359375,-0.1279296875,-1.4921875,1.5625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
26,367.71358370780945,-0.0654296875,-0.0654296875,0.0,0.0,256.0,0.0,0.1979479193687439,-0.004700884222984314,0.4091796875,1.0222349166870117,0.001769036054611206,0.0,-0.0654296875,0.0361328125,-0.0908203125,-0.039794921875,-0.6015625,0.30078125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
27,381.3858895301819,-0.04248046875,-0.04248046875,0.0,0.0,256.0,0.0,0.9278807044029236,-0.005672425031661987,1.87109375,2.013237476348877,0.0014283955097198486,0.0,-0.04248046875,0.01556396484375,-0.053466796875,-0.031494140625,-1.296875,0.64453125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
28,395.0928554534912,-0.0771484375,-0.0771484375,0.0,0.0,256.0,0.0,0.3396042287349701,5.0961971282958984e-05,0.68359375,1.7455346584320068,0.0006701946258544922,0.0,-0.0771484375,0.05859375,-0.11865234375,-0.035888671875,0.087890625,1.1484375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
29,408.6440272331238,-0.07177734375,-0.07177734375,0.0,0.0,256.0,0.0,1.5530543327331543,-0.0010359883308410645,3.1015625,0.9676260352134705,-0.0011136382818222046,0.0,-0.07177734375,0.0291748046875,-0.09228515625,-0.051025390625,-1.6328125,0.9375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
30,422.0850646495819,-0.11669921875,-0.11669921875,0.0,0.0,256.0,0.0,0.05150336027145386,0.0008417963981628418,0.09814453125,1.818795084953308,-0.00360146164894104,0.0,-0.11669921875,0.0062255859375,-0.12109375,-0.1123046875,-0.0498046875,0.42578125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
31,434.9663224220276,-0.0849609375,-0.0849609375,0.0,0.0,256.0,0.0,0.25297829508781433,0.00041294097900390625,0.505859375,1.0763095617294312,0.00027658045291900635,0.0,-0.0849609375,0.006561279296875,-0.08984375,-0.08056640625,-0.0625,0.99609375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
32,448.45158410072327,-0.0732421875,-0.0732421875,0.0,0.0,256.0,0.0,0.46424341201782227,0.0012090355157852173,0.91796875,3.1197898387908936,-0.0006560236215591431,0.0,-0.0732421875,0.0167236328125,-0.0849609375,-0.061279296875,-0.1328125,1.3359375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
33,462.32017970085144,-0.11962890625,-0.11962890625,0.0,0.0,256.0,0.0,0.3877006471157074,0.001072123646736145,0.771484375,2.5318148136138916,-0.0004536360502243042,0.0,-0.11962890625,0.033935546875,-0.1435546875,-0.095703125,0.734375,0.68359375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
34,475.94576382637024,-0.07421875,-0.07421875,0.0,0.0,256.0,0.0,0.17957794666290283,0.06421947479248047,0.22998046875,2.029890298843384,-0.0005570650100708008,0.0,-0.07421875,0.0203857421875,-0.0888671875,-0.06005859375,-0.484375,0.01519775390625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
35,489.4928493499756,-0.0927734375,-0.0927734375,0.0,0.0,256.0,0.0,2.1556129455566406,0.0001307278871536255,4.3125,1.2100162506103516,-9.72747802734375e-05,0.0,-0.0927734375,0.059326171875,-0.134765625,-0.05078125,1.34375,2.25,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
36,503.0782051086426,-0.0771484375,-0.0771484375,0.0,0.0,256.0,0.0,3.9370551109313965,0.00010742247104644775,7.75,1.6809494495391846,-0.0002941638231277466,0.0,-0.0771484375,0.036376953125,-0.10302734375,-0.051513671875,1.7890625,3.015625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
37,516.8544101715088,-0.0810546875,-0.0810546875,0.0,0.0,256.0,0.0,0.3491155505180359,-0.0025244951248168945,0.70703125,1.7170873880386353,9.535253047943115e-05,0.0,-0.0810546875,0.046142578125,-0.11376953125,-0.048583984375,0.76171875,0.5546875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
38,530.4783062934875,-0.06640625,-0.06640625,0.0,0.0,256.0,0.0,0.19849038124084473,0.0021092593669891357,0.396484375,1.7990217208862305,-0.001143038272857666,0.0,-0.06640625,0.047607421875,-0.10009765625,-0.03271484375,0.462890625,0.61328125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
39,543.9266891479492,-0.10498046875,-0.10498046875,0.0,0.0,256.0,0.0,1.5629541873931885,0.00022996962070465088,3.140625,2.472395658493042,-0.0008711069822311401,0.0,-0.10498046875,0.020751953125,-0.11962890625,-0.09033203125,0.4765625,2.421875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
40,557.5194637775421,-0.1474609375,-0.1474609375,0.0,0.0,256.0,0.0,0.8788732886314392,0.00016804039478302002,1.77734375,1.8097223043441772,-0.00048260390758514404,0.0,-0.1474609375,0.03564453125,-0.1728515625,-0.12255859375,-0.0703125,1.8984375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
41,572.8902840614319,-0.1201171875,-0.1201171875,0.0,0.0,256.0,0.0,0.10551902651786804,-0.000632748007774353,0.2060546875,2.7956926822662354,0.00017410516738891602,0.0,-0.1201171875,0.01348876953125,-0.1298828125,-0.11083984375,0.4453125,0.05517578125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
42,586.4191491603851,-0.11474609375,-0.11474609375,0.0,0.0,256.0,0.0,1.1403591632843018,0.0008202642202377319,2.3046875,2.3742969036102295,-0.0016527175903320312,0.0,-0.11474609375,0.0380859375,-0.1416015625,-0.087890625,-1.1953125,1.3359375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
43,599.8764452934265,-0.055419921875,-0.055419921875,0.0,0.0,256.0,0.0,1.5239874124526978,-0.05391825735569,3.125,0.9679896235466003,0.0001369863748550415,0.0,-0.055419921875,0.01416015625,-0.0654296875,-0.04541015625,-1.765625,0.07177734375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
44,613.4995951652527,-0.08251953125,-0.08251953125,0.0,0.0,256.0,0.0,0.6465376615524292,0.002207815647125244,1.30078125,1.3678202629089355,0.0013350248336791992,0.0,-0.08251953125,0.024169921875,-0.099609375,-0.0654296875,0.8515625,1.0546875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
45,627.4843938350677,-0.049560546875,-0.049560546875,0.0,0.0,256.0,0.0,0.18937310576438904,-0.004094794392585754,0.38671875,1.7854915857315063,-0.0004134327173233032,0.0,-0.049560546875,0.03564453125,-0.07470703125,-0.0242919921875,-0.58203125,0.2890625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
46,641.1271283626556,-0.091796875,-0.091796875,0.0,0.0,256.0,0.0,0.21877607703208923,0.0006986856460571289,0.439453125,1.904191493988037,-0.0016525760293006897,0.0,-0.091796875,0.00138092041015625,-0.0927734375,-0.0908203125,0.17578125,0.91015625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
47,654.9360961914062,-0.06982421875,-0.06982421875,0.0,0.0,256.0,0.0,1.390294075012207,-0.00041800737380981445,2.828125,1.454588532447815,-0.0016406476497650146,0.0,-0.06982421875,0.055908203125,-0.109375,-0.0301513671875,-0.6796875,2.203125,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
48,668.8460249900818,-0.0693359375,-0.0693359375,0.0,0.0,256.0,0.0,0.4017466604709625,8.669495582580566e-05,0.8046875,2.247610092163086,0.0005232691764831543,0.0,-0.0693359375,0.038330078125,-0.0966796875,-0.04248046875,-0.4140625,1.1171875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
