step,timestamp,total_reward,rm_score,indicator_penalty,kl_penalty,response_length_mean,response_length_std,ppo_loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,reward_mean,reward_std,reward_min,reward_max,advantage_mean,advantage_std,gpu_memory_gb,feat_48659_activation,feat_28879_activation,feat_26446_activation,feat_48659_above_tau,feat_28879_above_tau,feat_26446_above_tau
17,241.39559531211853,-0.16796875,-0.1171875,0.050048828125,0.0,256.0,0.0,0.4404994249343872,-0.0013637244701385498,0.884765625,0.8310909271240234,-0.00034747272729873657,0.0,-0.16796875,0.0888671875,-0.23046875,-0.10498046875,-0.31640625,1.2578125,37.46552576,0.0,3.1875,0.0,0.0,0.5,0.0
18,255.09265875816345,-0.125,-0.0751953125,0.050048828125,0.0,256.0,0.0,0.06549954414367676,0.0008258223533630371,0.12744140625,0.9225240349769592,0.0015103071928024292,0.0,-0.125,0.08251953125,-0.18359375,-0.06689453125,0.0927734375,0.46875,37.46552576,0.0,2.578125,0.0,0.0,0.5,0.0
19,268.6441512107849,-0.11181640625,-0.06201171875,0.050048828125,0.0,256.0,0.0,0.010914862155914307,0.0020631402730941772,0.01824951171875,1.7208009958267212,-0.0005773305892944336,0.0,-0.11181640625,0.09423828125,-0.1787109375,-0.045166015625,-0.06982421875,0.158203125,37.46552576,0.0,2.84375,0.0,0.0,0.5,0.0
20,282.2102620601654,-0.0791015625,-0.0791015625,0.0,0.0,256.0,0.0,0.03333812952041626,-0.0010887831449508667,0.072998046875,1.610060691833496,0.0009187906980514526,0.0,-0.0791015625,0.07470703125,-0.1318359375,-0.02587890625,-0.04296875,0.384765625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
21,296.0991208553314,-0.05029296875,-0.05029296875,0.0,0.0,256.0,0.0,1.4603019952774048,-0.0011933296918869019,2.9453125,1.1878621578216553,0.0030596107244491577,0.0,-0.05029296875,0.0027618408203125,-0.05224609375,-0.04833984375,-1.71875,0.1328125,37.46552576,0.0,1.328125,0.0,0.0,0.0,0.0
22,309.6675674915314,-0.119140625,-0.06884765625,0.050048828125,0.0,256.0,0.0,1.2846187353134155,0.0030793696641921997,2.5625,0.8903005123138428,0.0010910630226135254,0.0,-0.119140625,0.0966796875,-0.1875,-0.051025390625,-1.25,1.40625,37.46552576,0.0,2.765625,0.0,0.0,0.5,0.0
23,323.3025379180908,-0.1064453125,-0.1064453125,0.0,0.0,256.0,0.0,0.20386576652526855,0.0009103268384933472,0.412109375,1.0709792375564575,0.00039586424827575684,0.0,-0.1064453125,0.021728515625,-0.1220703125,-0.09130859375,-0.515625,0.546875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
24,338.1408953666687,-0.1455078125,-0.095703125,0.050048828125,0.0,256.0,0.0,0.03591379523277283,0.0033988654613494873,0.067138671875,1.2338324785232544,0.0015157312154769897,0.0,-0.1455078125,0.1171875,-0.228515625,-0.06298828125,0.17578125,0.279296875,37.46552576,0.0,3.25,0.0,0.0,0.5,0.0
25,351.6924262046814,-0.1650390625,-0.11474609375,0.050048828125,0.0,256.0,0.0,0.014407932758331299,0.0006955116987228394,0.0240478515625,1.8651654720306396,-0.0012635588645935059,0.0,-0.1650390625,0.11474609375,-0.24609375,-0.083984375,-0.0458984375,0.2275390625,37.46552576,0.0,3.84375,0.0,0.0,0.5,0.0
26,365.27804493904114,-0.177734375,-0.078125,0.10009765625,0.0,256.0,0.0,0.35713815689086914,-0.002142012119293213,0.712890625,0.9133539199829102,0.00022315233945846558,0.0,-0.177734375,0.0269775390625,-0.197265625,-0.1591796875,-0.5703125,0.91796875,37.46552576,0.0,4.46875,0.0,0.0,1.0,0.0
